CustomerID,Recency,Frequency,Monetary,Cluster,PCA1,PCA2,Segment
13311.0,4,2,598.57,0,0.39577283341269026,-1.859114246149201,Loyal Customers
13312.0,451,1,124.75,1,-2.066651151170903,-0.004720069553430672,At-Risk Customers
13313.0,22,12,3445.32,0,1.7942131227213358,0.05509525026760882,Loyal Customers
13314.0,2,3,775.94,0,0.8956098425343368,-1.955763986392411,Loyal Customers
13315.0,689,1,310.26,1,-1.8017481271222477,0.506352238918464,At-Risk Customers
13316.0,37,10,12940.82,0,2.0910775097643457,0.6764201112503013,Loyal Customers
13317.0,66,19,6486.091,0,2.056396958074528,0.9959822870181931,Loyal Customers
13318.0,1,3,640.76,0,0.9422875728030083,-2.237811298919843,Loyal Customers
13319.0,5,58,21323.22,0,4.191139755933443,0.4275309109197626,Loyal Customers
13320.0,78,6,2211.6,0,0.7257584137920214,0.37243842711999936,Loyal Customers
13321.0,72,2,567.36,1,-0.49728299597068787,-0.39821584242000974,At-Risk Customers
13322.0,17,1,199.48,1,-0.8145565988255099,-1.6377687726525616,At-Risk Customers
13323.0,3,5,787.85,0,1.118068400139528,-1.6441115380578106,Loyal Customers
13324.0,36,18,10513.47,0,2.4240845241809583,0.7981434642911901,Loyal Customers
13325.0,82,1,675.3,1,-0.7707669648549063,-0.42261117146779925,At-Risk Customers
13326.0,432,1,281.76,1,-1.6932599865810951,0.22014876948306059,At-Risk Customers
13327.0,39,20,9134.48,0,2.4127085211344417,0.8346289981317357,Loyal Customers
13328.0,316,1,1308.48,1,-0.9121706400057313,0.5184500150535694,At-Risk Customers
13329.0,32,8,4808.77,0,1.5447970370118362,0.22161296691072419,Loyal Customers
13330.0,93,6,2796.1,0,0.77337828938783,0.5401300260786691,Loyal Customers
13331.0,402,1,262.4,1,-1.7014415108020304,0.15883126522221916,At-Risk Customers
13332.0,14,1,350.9,1,-0.5058426910101885,-1.5656635772737675,At-Risk Customers
13333.0,411,3,1015.74,1,-0.5811873240433736,0.8390840584092467,At-Risk Customers
13334.0,82,5,6201.8,0,1.0495663072473032,0.659381772291921,Loyal Customers
13336.0,77,1,795.12,1,-0.6782600890285586,-0.40681771425849805,At-Risk Customers
13337.0,546,1,1575.26,1,-1.0068101901327762,0.8759295719023952,At-Risk Customers
13338.0,158,4,2445.62,0,0.2871403187320276,0.6654842147426384,Loyal Customers
13339.0,201,1,860.12,1,-0.9519930392511636,0.1415818276219474,At-Risk Customers
13340.0,45,12,22100.56,0,2.39385154737412,1.007014046251754,Loyal Customers
13341.0,261,1,775.85,1,-1.0820117193668592,0.2533016349743858,At-Risk Customers
13343.0,178,1,353.43,1,-1.3066074796915632,-0.19730447759998918,At-Risk Customers
13344.0,68,3,2511.69,0,0.3995994854782867,0.13195957154329277,Loyal Customers
13345.0,288,1,389.5,1,-1.4189456855417022,0.09638224803394835,At-Risk Customers
13346.0,463,6,299.4,1,-0.7341420685889962,0.7355319154714278,At-Risk Customers
13347.0,70,1,341.36,1,-1.0221353357693823,-0.7174624004489928,At-Risk Customers
13348.0,64,1,233.76,1,-1.1608830669810646,-0.8818366634053675,At-Risk Customers
13349.0,11,1,247.32,1,-0.5881453098983049,-1.7955497059776788,At-Risk Customers
13350.0,16,2,979.12,1,0.216976929888985,-1.0340514248231714,At-Risk Customers
13351.0,66,1,373.94,1,-0.963006104863288,-0.7215331172219444,At-Risk Customers
13352.0,60,1,397.98,1,-0.9050158235094327,-0.7541681703437891,At-Risk Customers
13354.0,71,1,743.53,1,-0.6820267348523888,-0.47147171780840863,At-Risk Customers
13355.0,122,1,674.7,1,-0.8987053123505512,-0.20614339495550876,At-Risk Customers
13356.0,80,1,768.24,1,-0.7057346304660189,-0.3965567809369089,At-Risk Customers
13357.0,257,5,3805.51,0,0.46520576553008897,1.1345379384916157,Loyal Customers
13358.0,269,1,439.03,1,-1.3439198509238117,0.0955366915953788,At-Risk Customers
13359.0,64,2,1043.31,1,-0.18976684019851384,-0.27558168768289826,At-Risk Customers
13360.0,432,4,1553.65,1,-0.2388739783175884,1.0784317346729468,At-Risk Customers
13361.0,472,2,1450.5,1,-0.6872652399020297,0.9190140763026875,At-Risk Customers
13362.0,9,7,5394.07,0,1.8931198959269984,-0.44416763897734757,Loyal Customers
13363.0,18,3,1723.86,0,0.6508904358442904,-0.6940608406358071,Loyal Customers
13364.0,71,1,134.95999999999998,1,-1.4363540631882554,-0.9930077432745291,At-Risk Customers
13365.0,34,2,2225.37,0,0.34678830907099756,-0.3844959997879044,Loyal Customers
13366.0,50,1,56.16,1,-1.7089361704085462,-1.448792102792844,At-Risk Customers
13367.0,432,1,510.2000000000001,1,-1.4305651569804119,0.40177392370183795,At-Risk Customers
13368.0,257,4,1121.5,1,-0.21546399225130589,0.6932312847784236,At-Risk Customers
13369.0,366,1,308.28000000000003,1,-1.5998657987787972,0.1565200214450179,At-Risk Customers
13370.0,372,1,754.87,1,-1.2086957757808858,0.4395431427586305,At-Risk Customers
13371.0,505,2,2297.66,1,-0.5051888680002395,1.0971813011936582,At-Risk Customers
13372.0,90,1,378.64,1,-1.0567566131409982,-0.5490083643137186,At-Risk Customers
13373.0,61,6,7587.19,0,1.351058076250936,0.6169223124741355,Loyal Customers
13374.0,415,2,422.8,1,-1.191763413407075,0.4706633764398066,At-Risk Customers
13375.0,89,2,1792.23,1,-0.05543917410767681,0.0695615686684639,At-Risk Customers
13376.0,99,3,1019.76,1,-0.12033599495636989,0.060131897844725946,At-Risk Customers
13377.0,397,2,1552.88,1,-0.6010483428994647,0.8447891763502575,At-Risk Customers
13379.0,26,3,572.56,1,0.04850482771684187,-0.8381389767238939,At-Risk Customers
13380.0,433,1,62.4,1,-2.357278939065057,-0.23716049468269804,At-Risk Customers
13381.0,32,12,8224.37,0,2.063063765764755,0.5208370398529816,Loyal Customers
13382.0,281,5,1387.58,1,-0.010995873286266908,0.8742486757327402,At-Risk Customers
13383.0,544,1,305.28000000000003,1,-1.7324090134468293,0.3714166163723059,At-Risk Customers
13384.0,31,11,6680.83,0,1.9198454969581835,0.4108272323819978,Loyal Customers
13385.0,330,1,534.57,1,-1.322803684854991,0.2680434034606595,At-Risk Customers
13386.0,414,2,835.46,1,-0.8893585093015245,0.6778780412096986,At-Risk Customers
13387.0,417,1,186.94,1,-1.863035689648505,0.07543619982398764,At-Risk Customers
13388.0,131,3,1185.65,1,-0.14355689410071093,0.25929958536347536,At-Risk Customers
13389.0,11,3,797.96,0,0.4584918733382245,-1.1833169959253351,Loyal Customers
13390.0,75,1,544.08,1,-0.8378881329126212,-0.5373197110477871,At-Risk Customers
13391.0,204,1,59.8,1,-2.132650877179649,-0.6632874439785269,At-Risk Customers
13392.0,677,1,91.14,1,-2.3360859525766577,0.12331474314636535,At-Risk Customers
13393.0,584,4,1131.45,1,-0.47700302662878047,1.1470312944436074,At-Risk Customers
13394.0,2,19,6621.7,0,3.0727443616544226,-0.7091824105009156,Loyal Customers
13395.0,185,3,1180.23,1,-0.25679011612968433,0.4468646487604336,At-Risk Customers
13396.0,29,2,1360.99,1,0.1787667988322759,-0.6201636517908473,At-Risk Customers
13397.0,73,10,3191.87,0,1.2541018496750134,0.6144016979023401,Loyal Customers
13398.0,192,2,670.34,1,-0.7386641283111659,0.18857650511715027,At-Risk Customers
13399.0,464,3,275.4,1,-1.1982448703178092,0.5062663934207602,At-Risk Customers
13400.0,583,1,310.83,1,-1.7468534012456254,0.4150085492676331,At-Risk Customers
13402.0,127,4,1226.85,1,0.051612976755844246,0.3345199650411877,At-Risk Customers
13403.0,18,3,229.5,1,-0.2419605950702146,-1.3113710725529852,At-Risk Customers
13404.0,1,2,252.49,0,0.31097993120623174,-2.62805560810103,Loyal Customers
13405.0,74,6,1213.811,0,0.4766214239978537,0.15990743485930395,Loyal Customers
13406.0,427,2,568.92,1,-1.069569270829983,0.5771927770492143,At-Risk Customers
13407.0,579,3,2244.7,1,-0.34055371580899885,1.2705811920073546,At-Risk Customers
13408.0,2,106,50174.782,0,5.009097136926767,0.36005030785853376,Loyal Customers
13410.0,24,9,2201.96,0,1.3687140957803254,-0.1322856025888221,Loyal Customers
13411.0,107,1,213.55,1,-1.365457811838627,-0.6296706978048849,At-Risk Customers
13412.0,620,1,487.35,1,-1.5677762783909082,0.5864421986425462,At-Risk Customers
13413.0,640,6,429.44,1,-0.6793573220860422,1.0239142845665572,At-Risk Customers
13414.0,134,6,2494.14,0,0.6053252586847537,0.7045493823482524,Loyal Customers
13415.0,473,4,784.17,1,-0.5712483507555575,0.918763471524352,At-Risk Customers
13416.0,44,3,940.8,1,0.1028702800188323,-0.4045548468791879,At-Risk Customers
13417.0,5,6,1669.49,0,1.4369129735420938,-1.134120378742266,Loyal Customers
13418.0,12,31,11559.66,0,3.2025920151511875,0.44176999111033777,Loyal Customers
13419.0,64,1,221.06,1,-1.1855554565020565,-0.8988949608926363,At-Risk Customers
13420.0,150,2,159.85,1,-1.2929331718873718,-0.3848849343038223,At-Risk Customers
13421.0,40,8,4058.75,0,1.3992063967941488,0.28922294834681966,Loyal Customers
13422.0,64,1,2626.3,1,-0.08947606962633675,-0.1410742303516658,At-Risk Customers
13423.0,429,1,217.03,1,-1.8063314992977213,0.13658235747418893,At-Risk Customers
13424.0,450,1,572.77,1,-1.39254829623742,0.4596324186667751,At-Risk Customers
13425.0,108,5,3390.4300000000003,0,0.6933688947248048,0.6243595723700441,Loyal Customers
13426.0,1,22,8167.38,0,3.4037847277709945,-0.8170864489004704,Loyal Customers
13427.0,19,6,1006.53,0,0.8222151471510444,-0.6257879053280272,Loyal Customers
13428.0,10,3,478.54,0,0.26024545792767745,-1.3878349643117094,Loyal Customers
13429.0,11,4,1006.8,0,0.731557598358867,-1.0303855846055316,Loyal Customers
13430.0,19,2,679.45,1,0.002393027450059858,-1.0564270311044182,At-Risk Customers
13431.0,67,8,3316.24,0,1.1455470937239203,0.5060504098523787,Loyal Customers
13432.0,571,2,439.1,1,-1.278282029749736,0.6577130668267065,At-Risk Customers
13433.0,501,4,658.3199999999999,1,-0.6673548437278461,0.8968075679239537,At-Risk Customers
13434.0,74,5,1666.86,0,0.4997543094156578,0.20067675141561933,Loyal Customers
13435.0,5,9,4447.33,0,2.1432104322898655,-0.7031173742954049,Loyal Customers
13436.0,2,1,196.89,1,-0.2393338772493607,-2.629051146367829,At-Risk Customers
13437.0,14,7,3408.06,0,1.558001749388523,-0.3615457782852845,Loyal Customers
13438.0,547,1,46.5,1,-2.5609938406654873,-0.19720496389581493,At-Risk Customers
13439.0,255,3,986.61,1,-0.4397862904776318,0.5679679180599432,At-Risk Customers
13440.0,423,7,1295.25,1,0.04547352581877601,1.183204723834947,At-Risk Customers
13441.0,92,2,720.9,1,-0.46971523247822544,-0.19144671975374808,At-Risk Customers
13442.0,667,3,419.87,1,-1.1291764551941077,0.8348395705708602,At-Risk Customers
13443.0,449,6,1273.16,1,-0.08320971377083171,1.1618314294505947,At-Risk Customers
13444.0,374,2,619.08,1,-0.989282947290369,0.5302217667505431,At-Risk Customers
13445.0,626,1,241.9,1,-1.880710306421828,0.37753603858280643,At-Risk Customers
13446.0,430,11,3881.89,0,0.8358535978602794,1.6771938866641427,Loyal Customers
13447.0,23,3,1129.14,0,0.3875748169571098,-0.6950150242241742,Loyal Customers
13448.0,17,13,8745.93,0,2.3433567241464526,0.23283708814342202,Loyal Customers
13449.0,24,1,291.88,1,-0.7529231412335423,-1.3404967909223031,At-Risk Customers
13450.0,27,13,4120.04,0,1.86622236093761,0.24546254624476885,Loyal Customers
13451.0,26,11,7090.06,0,2.0013065565654093,0.33544162379425296,Loyal Customers
13452.0,259,3,729.8,1,-0.5784088044309994,0.4841443688047398,At-Risk Customers
13453.0,166,3,781.6899999999999,1,-0.4044331069818151,0.261254521545331,At-Risk Customers
13454.0,641,1,219.87,1,-1.930553691872024,0.361402002774051,At-Risk Customers
13455.0,25,6,2212.99,0,1.0864008522304875,-0.23974500718042496,Loyal Customers
13456.0,18,6,1766.72,0,1.0882453152470197,-0.48161971338269133,Loyal Customers
13457.0,689,2,148.22,1,-1.818907488326124,0.4293211889831946,At-Risk Customers
13458.0,7,16,11959.27,0,2.893070304745715,-0.04694025704840417,Loyal Customers
13459.0,625,2,1160.41,1,-0.8770506012375923,1.0050539572680757,At-Risk Customers
13460.0,29,2,183.44,1,-0.7081963504985814,-1.233403048350217,At-Risk Customers
13461.0,39,6,4160.0,0,1.2266221244811475,0.1911493922298358,Loyal Customers
13462.0,253,5,1153.85,1,-0.05885141483172982,0.760096018866378,At-Risk Customers
13464.0,58,6,3097.64,0,0.9698213627404805,0.3148902631316889,Loyal Customers
13465.0,446,2,931.12,1,-0.8654079751516148,0.7520197862137056,At-Risk Customers
13466.0,184,5,1013.35,1,-0.0136162407746878,0.5456469352656561,At-Risk Customers
13467.0,11,2,1071.91,0,0.3700454763004413,-1.198231278960594,Loyal Customers
13468.0,2,72,12793.28,0,4.351538307743951,-0.0331255228998718,Loyal Customers
13469.0,653,1,82.4,1,-2.3686112400992063,0.07288855418626317,At-Risk Customers
13470.0,99,2,165.0,1,-1.1453226800305047,-0.6022990283816639,At-Risk Customers
13471.0,1,4,2501.84,0,1.7160901250514664,-1.7386743547141468,Loyal Customers
13472.0,464,2,592.24,1,-1.078664320885018,0.6351803170228852,At-Risk Customers
13473.0,61,8,2657.76,0,1.0773386755816359,0.38728307450920957,Loyal Customers
13474.0,236,3,646.59,1,-0.6020012439951692,0.39603178945721423,At-Risk Customers
13475.0,191,4,1431.78,1,-0.011388526753262122,0.6052811481966291,At-Risk Customers
13476.0,179,5,2061.4700000000003,0,0.3100854808642115,0.7482118652100078,Loyal Customers
13477.0,38,11,2819.17,0,1.4730351531260817,0.25526221392604875,Loyal Customers
13478.0,469,5,2215.78,1,0.03087887792780626,1.2991968323653273,At-Risk Customers
13479.0,201,4,851.37,1,-0.25824616870784967,0.47396483161629516,At-Risk Customers
13480.0,417,2,627.82,1,-1.018273694878641,0.5943308460326103,At-Risk Customers
13481.0,46,11,3830.84,0,1.548523945070469,0.45209756300900383,Loyal Customers
13482.0,232,2,336.09,1,-1.1053583757113654,0.08105610978861359,At-Risk Customers
13483.0,66,1,140.34,1,-1.395800311889229,-1.0207636529563848,At-Risk Customers
13484.0,241,3,790.72,1,-0.51962559884805,0.46917014526605705,At-Risk Customers
13485.0,233,11,3019.2200000000003,0,0.9224463322585222,1.2635762742641892,Loyal Customers
13486.0,78,3,1122.41,1,-0.0013931127916366117,-0.040365839431781576,At-Risk Customers
13487.0,58,5,846.87,0,0.27742069621407756,-0.13905473165997267,Loyal Customers
13488.0,17,23,14205.96,0,2.9692781979025096,0.5789656615488838,Loyal Customers
13489.0,105,4,449.52,1,-0.33201566946261885,-0.07691533229123014,At-Risk Customers
13490.0,654,1,154.25,1,-2.093446617658564,0.2643196543654133,At-Risk Customers
13491.0,52,27,4467.66,0,2.2234701187617953,0.8757074625992901,Loyal Customers
13492.0,136,3,1269.84,1,-0.12520505022625947,0.3008093800870156,At-Risk Customers
13493.0,275,2,618.63,1,-0.8902119675489226,0.36109780995916496,At-Risk Customers
13494.0,312,1,316.26000000000005,1,-1.5369563980205303,0.07663397229456763,At-Risk Customers
13495.0,8,10,4863.31,0,2.124026285293965,-0.4173796647069027,Loyal Customers
13496.0,11,2,653.33,1,0.15066759903152832,-1.34990743053054,At-Risk Customers
13497.0,283,6,1166.83,1,0.027380377883328862,0.8814848229122145,At-Risk Customers
13498.0,730,1,327.38,1,-1.7967121885258983,0.5545805161243893,At-Risk Customers
13499.0,18,5,1159.11,0,0.7839299153219997,-0.6672455847882709,Loyal Customers
13500.0,23,4,1466.3,0,0.6734470950318693,-0.533229262108808,Loyal Customers
13501.0,288,3,2885.11,1,-0.003374855494525695,0.9636928010736722,At-Risk Customers
13502.0,17,5,780.5,0,0.6262075052756714,-0.8182069881953403,Loyal Customers
13503.0,71,6,1859.24,0,0.6788920906028534,0.26811024419166396,Loyal Customers
13504.0,64,1,295.93,1,-1.0566623250607228,-0.809779256136061,At-Risk Customers
13505.0,73,4,4393.63,0,0.7949622878120599,0.42367870819083325,Loyal Customers
13506.0,316,5,1338.08,1,-0.06503513727797361,0.9275816192251075,At-Risk Customers
13507.0,3,4,2479.16,0,1.4872937807076474,-1.3595288900815297,Loyal Customers
13508.0,244,2,287.05,1,-1.1913865401449455,0.06050768267984674,At-Risk Customers
13509.0,9,8,1114.72,0,1.28374076172186,-0.8844179509220148,Loyal Customers
13510.0,1,11,4558.29,0,2.6493152954548473,-1.234156927426843,Loyal Customers
13511.0,677,1,282.76,1,-1.8370939603774656,0.4683139107161159,At-Risk Customers
13512.0,261,4,713.39,1,-0.42091750478033185,0.5631088475729952,At-Risk Customers
13513.0,127,3,824.59,1,-0.294520231459416,0.13107026630867344,At-Risk Customers
13514.0,74,4,815.9000000000001,1,0.044165783438282896,-0.08501049593050071,At-Risk Customers
13515.0,73,6,1265.82,0,0.49957105177099015,0.16536899110041883,Loyal Customers
13516.0,21,4,1685.26,0,0.7633638101806598,-0.5385134918351454,Loyal Customers
13517.0,60,3,2128.42,0,0.36613765350790295,0.013293352337081439,Loyal Customers
13518.0,86,1,627.16,1,-0.8187866414589017,-0.41932447430186265,At-Risk Customers
13519.0,78,2,343.21,1,-0.7453721439526149,-0.50851026768554,At-Risk Customers
13520.0,59,11,6606.0,0,1.7110183809768065,0.7537484661701912,Loyal Customers
13521.0,1,3,1071.73,0,1.1701960887293859,-2.0802371303843485,Loyal Customers
13522.0,30,1,125.8,1,-1.1940515523636315,-1.4787333961674267,At-Risk Customers
13523.0,33,6,4534.57,0,1.3175580183130324,0.12803573073129526,Loyal Customers
13524.0,41,5,680.1800000000001,0,0.29051669169335725,-0.39346863338762317,Loyal Customers
13525.0,15,2,628.78,1,0.04042000138274929,-1.2031182187949012,At-Risk Customers
13526.0,738,2,1182.0,1,-0.9226893742518297,1.1021435895150273,At-Risk Customers
13527.0,34,12,4541.29,0,1.780566562936377,0.37113432536280094,Loyal Customers
13529.0,79,2,307.76,1,-0.7976668779227148,-0.5349152616721478,At-Risk Customers
13530.0,634,1,402.98,1,-1.6591452304989394,0.5405528487263394,At-Risk Customers
13531.0,205,6,1433.07,1,0.22260459393321605,0.767543422402594,At-Risk Customers
13532.0,34,1,210.31,1,-1.0068404498343881,-1.2552171537866292,At-Risk Customers
13533.0,183,3,269.09,1,-0.9078702299375275,-0.011667770932893829,At-Risk Customers
13534.0,2,35,7720.9,0,3.5887999376849247,-0.44685591840845673,Loyal Customers
13535.0,403,1,89.5,1,-2.1761745124581684,-0.16747421445824037,At-Risk Customers
13536.0,1,7,3444.39,0,2.2160514633131108,-1.4685449567306506,Loyal Customers
13537.0,426,2,717.85,1,-0.9658215163124667,0.6471098108669495,At-Risk Customers
13538.0,43,12,3103.13,0,1.537478008884396,0.3804646910126199,Loyal Customers
13539.0,86,7,1569.36,0,0.6441398148436859,0.36932332209768676,Loyal Customers
13540.0,467,3,632.39,1,-0.8324642726613175,0.7641495226168377,At-Risk Customers
13541.0,427,2,785.25,1,-0.9268218994878561,0.6758871951074199,At-Risk Customers
13542.0,377,17,3959.49,0,1.1961717997497459,1.7594297722356613,Loyal Customers
13543.0,634,2,1439.61,1,-0.7861094726349065,1.0789957539933135,At-Risk Customers
13544.0,40,6,790.2,0,0.482224679615206,-0.30437927027265665,Loyal Customers
13545.0,391,2,364.93,1,-1.2376269723851898,0.39288813907616055,At-Risk Customers
13546.0,12,5,1086.24,0,0.8782035266405982,-0.8962490632285245,Loyal Customers
13547.0,408,1,167.08,1,-1.905522446899214,0.029187788651554674,At-Risk Customers
13548.0,96,3,901.44,1,-0.16511353312476554,0.005560826073846075,At-Risk Customers
13549.0,26,8,1005.8,0,0.916101660963847,-0.3686237030423358,Loyal Customers
13550.0,383,1,342.55,1,-1.5679303527136923,0.21370191902807806,At-Risk Customers
13551.0,319,2,244.2,1,-1.3494329205835525,0.1582649459063231,At-Risk Customers
13552.0,66,22,6948.92,0,2.193477795536037,1.0682960756316067,Loyal Customers
13553.0,675,1,499.6,1,-1.5843027219035997,0.6408016696690358,At-Risk Customers
13554.0,380,7,1629.35,1,0.18187818442768552,1.1946176497826129,At-Risk Customers
13555.0,74,13,8891.84,0,1.8879428512027303,1.0242799839507066,Loyal Customers
13556.0,429,2,200.82,1,-1.5316112009686145,0.26135462531485654,At-Risk Customers
13557.0,28,13,3032.26,0,1.718888717944053,0.1708002993295611,Loyal Customers
13558.0,6,4,594.52,0,0.6729473465262303,-1.4887428342951545,Loyal Customers
13559.0,513,2,990.0,1,-0.8835222552004741,0.8477649311641123,At-Risk Customers
13560.0,7,1,171.42000000000002,1,-0.6184959715097088,-2.130853847258495,At-Risk Customers
13561.0,216,11,1803.4,0,0.7183939216410327,1.0640269019701072,Loyal Customers
13562.0,82,8,4838.18,0,1.248428078284346,0.7317060466217387,Loyal Customers
13563.0,84,2,777.53,1,-0.4070463069204979,-0.21784653656204905,At-Risk Customers
13564.0,144,37,16498.97,0,2.7093330372735416,1.9427498057326185,Loyal Customers
13565.0,19,3,414.8,1,0.0031220915538961577,-1.1021598272142088,At-Risk Customers
13566.0,41,5,1688.6,0,0.6935097912647024,-0.11484235067772426,Loyal Customers
13567.0,428,4,1079.29,1,-0.3973514043726038,0.9616671190599024,At-Risk Customers
13568.0,173,1,187.05,1,-1.5785885002509927,-0.40731207657920715,At-Risk Customers
13569.0,17,4,726.54,0,0.4555264463760418,-0.906911437194286,Loyal Customers
13570.0,243,1,239.49,1,-1.5791067241250198,-0.145562414514496,At-Risk Customers
13571.0,13,26,4537.26,0,2.6342742128666026,0.133595146414033,Loyal Customers
13572.0,206,1,1384.25,1,-0.7490238456879232,0.30086783666752753,At-Risk Customers
13573.0,50,6,904.52,0,0.4713246229596779,-0.14272350111920246,Loyal Customers
13574.0,411,1,404.45,1,-1.5172596544960903,0.30329502434611677,At-Risk Customers
13575.0,23,5,732.0699999999999,0,0.5045443808170371,-0.6793103825702977,Loyal Customers
13576.0,10,28,11202.59,0,3.16782432593165,0.3040516583523992,Loyal Customers
13577.0,25,11,3489.28,0,1.699083139621649,0.09723009613614919,Loyal Customers
13578.0,409,1,147.66,1,-1.9607811114190066,-0.007124558985645612,At-Risk Customers
13579.0,15,5,1374.34,0,0.91515152651976,-0.7097397386140246,Loyal Customers
13580.0,406,1,107.75,1,-2.0970797488756263,-0.10705348282839353,At-Risk Customers
13581.0,309,2,280.53000000000003,1,-1.2778455603860919,0.18314803231926904,At-Risk Customers
13582.0,390,2,241.68,1,-1.4189925496554465,0.2655132959562037,At-Risk Customers
13583.0,156,2,1445.031,1,-0.3313327919287435,0.3101648043230331,At-Risk Customers
13584.0,307,3,385.7,1,-0.915703573648669,0.38227576203392644,At-Risk Customers
13585.0,531,3,684.54,1,-0.8389266194251725,0.8590439846258253,At-Risk Customers
13586.0,541,1,127.28,1,-2.116694331543002,0.10144575800809363,At-Risk Customers
13587.0,64,4,1673.5,0,0.40897664055975236,0.05628391591394301,Loyal Customers
13588.0,16,9,2478.95,0,1.5463087329121303,-0.30846682612567045,Loyal Customers
13589.0,15,6,1120.74,0,0.9422066238934589,-0.7158094757066247,Loyal Customers
13590.0,11,18,6336.04,0,2.564579354715015,0.02238717849045064,Loyal Customers
13591.0,65,7,2093.94,0,0.8615770406414696,0.305503802635558,Loyal Customers
13592.0,36,4,247.96,1,-0.25384323341718484,-0.8387907115330646,At-Risk Customers
13593.0,108,14,5493.29,0,1.6056741981128273,1.1078521704571844,Loyal Customers
13594.0,53,2,533.32,1,-0.42692537523513885,-0.5832773710213865,At-Risk Customers
13595.0,517,3,784.48,1,-0.7699078811036725,0.8860895540620116,At-Risk Customers
13596.0,6,2,664.11,0,0.33269020011571854,-1.6418930044336313,Loyal Customers
13597.0,400,2,396.71,1,-1.208042383495336,0.4309396022680074,At-Risk Customers
13598.0,47,5,761.96,0,0.29751530474055543,-0.2851151986037056,Loyal Customers
13599.0,1,33,9811.04,0,3.782985226542334,-0.6177310365687037,Loyal Customers
13600.0,312,2,518.42,1,-1.009263098274398,0.3763097982501633,At-Risk Customers
13601.0,45,4,1159.99,0,0.3586153806266612,-0.24656054839659136,Loyal Customers
13602.0,65,4,1025.17,1,0.18679390000746193,-0.08549602460210612,At-Risk Customers
13603.0,26,1,164.34,1,-1.0315218014165246,-1.473456888984103,At-Risk Customers
13604.0,659,1,717.62,1,-1.4161560028726718,0.7384882463579141,At-Risk Customers
13605.0,387,2,522.67,1,-1.0752992584608936,0.4971693287203359,At-Risk Customers
13606.0,29,3,276.75,1,-0.307345876090906,-1.0024950252891973,At-Risk Customers
13607.0,40,2,1075.81,1,-0.02674869731742751,-0.5201000022236518,At-Risk Customers
13608.0,541,1,232.05,1,-1.8518367562537388,0.28456621771050544,At-Risk Customers
13609.0,593,1,167.35,1,-2.0258116217344266,0.23530076153653362,At-Risk Customers
13610.0,12,14,2103.71,0,1.869507538098497,-0.3581373751574447,Loyal Customers
13611.0,89,10,3297.9300000000003,0,1.2051268198234653,0.7322835720829007,Loyal Customers
13612.0,633,1,818.29,1,-1.3449628928485562,0.7565543012303653,At-Risk Customers
13613.0,453,5,1039.85,1,-0.29327467823002046,1.0482298687861404,At-Risk Customers
13614.0,24,6,2332.74,0,1.122486477689856,-0.24519991116066694,Loyal Customers
13615.0,319,8,6272.53,0,0.9260100746373484,1.5549171990005521,Loyal Customers
13616.0,568,2,283.85,1,-1.469568821137533,0.5213823953104697,At-Risk Customers
13617.0,40,8,1278.75,0,0.8870668527299651,-0.0648663339340135,Loyal Customers
13618.0,174,1,177.34,1,-1.6039656675632745,-0.4204151851371371,At-Risk Customers
13619.0,545,2,224.94,1,-1.5589731455578877,0.4275827170276257,At-Risk Customers
13620.0,528,1,112.34,1,-2.1637525545767327,0.050089895745758437,At-Risk Customers
13621.0,117,1,213.85,1,-1.393552032972623,-0.5804474913631286,At-Risk Customers
13622.0,696,1,658.95,1,-1.4716252772597505,0.7424214079947435,At-Risk Customers
13623.0,31,10,2533.06,0,1.4234169106832126,0.0815850344414013,Loyal Customers
13624.0,388,1,462.08,1,-1.4396749701728309,0.3124053973915182,At-Risk Customers
13625.0,597,1,301.26,1,-1.7683628684566612,0.41850157956717177,At-Risk Customers
13626.0,253,2,707.04,1,-0.804107895044045,0.35623557388123417,At-Risk Customers
13627.0,59,7,2245.9,0,0.9235472252597525,0.2744642587894164,Loyal Customers
13628.0,676,1,310.14,1,-1.795751708520595,0.49575340172353843,At-Risk Customers
13629.0,23,19,13370.86,0,2.7101791467859715,0.6521432430484185,Loyal Customers
13630.0,5,7,2031.78,0,1.625750127221372,-1.0250212901707716,Loyal Customers
13631.0,100,11,3070.42,0,1.2023449403034836,0.8057654806889502,Loyal Customers
13632.0,25,8,3645.81,0,1.4993112451996953,0.005346233373655925,Loyal Customers
13634.0,33,16,5033.77,0,2.0400665753990195,0.4849632778980677,Loyal Customers
13635.0,68,4,2999.16,0,0.6483094295544513,0.268051586073735,Loyal Customers
13636.0,37,5,949.12,0,0.4705890878272872,-0.3465535157324501,Loyal Customers
13637.0,52,3,804.3,1,-0.019648852512571147,-0.36241672561066324,At-Risk Customers
13638.0,16,1,122.64,1,-1.0104418040934713,-1.8175119529640238,At-Risk Customers
13639.0,74,2,1346.27,1,-0.12316781908442423,-0.11860267791054435,At-Risk Customers
13640.0,611,1,405.0,1,-1.6449698157423118,0.5217540786273304,At-Risk Customers
13641.0,641,5,1016.47,1,-0.41570535244812995,1.2321850491271436,At-Risk Customers
13642.0,216,4,472.2,1,-0.5425438604016231,0.33293153358324684,At-Risk Customers
13643.0,31,10,2156.77,0,1.3521061858716017,0.03228135605896257,Loyal Customers
13644.0,16,4,2624.26,0,1.0433424785822503,-0.544809700595657,Loyal Customers
